id,title,poster_path,status,genre,overview,budget,revenue,production_country,production_company,vote_count,vote_average,release_date,language
5038,Vicky Cristina Barcelona,/gjdUhi3Q8BHFFmFLvVtjInUYdBM.jpg,Released,Drama,"Two girlfriends on a summer holiday in Spain become enamored with the same painter, unaware that his ex-wife, with whom he has a tempestuous relationship, is about to re-enter the picture.",15000000,96409300,"The Weinstein Company, Gravier Productions, Mediapro, TV3, Atresmedia, Wild Bunch","The Weinstein Company, Gravier Productions, Mediapro, TV3, Atresmedia, Wild Bunch",3456,6.792,2008-08-15,en
2898,As Good as It Gets,/xXxuJPNUDZ0vjsAXca0O5p3leVB.jpg,Released,Drama,"Melvin Udall, a cranky, bigoted, obsessive-compulsive writer of romantic fiction, is rude to everyone he meets, including his gay neighbor, Simon. After Simon is hospitalized, Melvin finds his life turned upside down when he has to look after Simon's dog. In addition, Carol, the only waitress at the local diner who will tolerate him, must leave work to care for her sick son, making it impossible for Melvin to eat breakfast.",50000000,314178011,"Gracie Films, TriStar Pictures, Sony Pictures","Gracie Films, TriStar Pictures, Sony Pictures",3449,7.393,1997-12-19,en
14756,Ip Man,/ggTTUXZg7trvAhsVj3eyd65bAnh.jpg,Released,Drama,"A semi-biographical account of Yip Man, the first martial arts master to teach the Chinese martial art of Wing Chun. The film focuses on events surrounding Ip that took place in the city of Foshan between the 1930s to 1940s during the Second Sino-Japanese War. Directed by Wilson Yip, the film stars Donnie Yen in the lead role, and features fight choreography by Sammo Hung.",11715578,22108789,"Mandarin Films, Golden Harvest Company, Beijing ShengShi HuaRei Film Investment & Management Co., China Film Co-Production Corporation, New Film Studio of Beijing Starlight International Media Co. Ltd., Prosperity Pictures, Shanghai Film Group, Time Antaeus Media Group","Mandarin Films, Golden Harvest Company, Beijing ShengShi HuaRei Film Investment & Management Co., China Film Co-Production Corporation, New Film Studio of Beijing Starlight International Media Co. Ltd., Prosperity Pictures, Shanghai Film Group, Time Antaeus Media Group",3444,7.8,2008-12-12,cn
10661,You Don't Mess with the Zohan,/gBhLQmpCPoKFMCGsulMbIFzrBID.jpg,Released,Comedy,An Israeli counterterrorism soldier with a secretly fabulous ambition to become a Manhattan hairstylist. Zohan's desire runs so deep that he'll do anything -- including faking his own death and going head-to-head with an Arab cab driver -- to make his dreams come true.,90000000,204313400,"Relativity Media, Columbia Pictures, Sony Pictures, Happy Madison Productions","Relativity Media, Columbia Pictures, Sony Pictures, Happy Madison Productions",3441,5.702,2008-06-05,en
258480,Carol,/cJeled7EyPdur6TnCA5GYg0UVna.jpg,Released,Romance,"In 1950s New York, a department-store clerk who dreams of a better life falls for an older, married woman.",11800000,40272135,"Killer Films, Number 9 Films, Film4 Productions","Killer Films, Number 9 Films, Film4 Productions",3439,7.494,2015-11-20,en
829,Chinatown,/mQJz8J4naOA7RmCtypTPjgXZIMY.jpg,Released,Crime,"Private eye Jake Gittes lives off of the murky moral climate of sunbaked, pre-World War II Southern California. Hired by a beautiful socialite to investigate her husband's extra-marital affair, Gittes is swept into a maelstrom of double dealings and deadly deceits, uncovering a web of personal and political scandals that come crashing together.",6000000,30000000,"Paramount, Long Road Productions, Penthouse, Robert Evans Company","Paramount, Long Road Productions, Penthouse, Robert Evans Company",3436,7.917,1974-06-20,en
3558,"Girl, Interrupted",/dOBdatHIVppvmRFw2z7bf9VKJr9.jpg,Released,Drama,"Set in the changing world of the late 1960s, Susanna Kaysen's prescribed ""short rest"" from a psychiatrist she had met only once becomes a strange, unknown journey into Alice's Wonderland, where she struggles with the thin line between normal and crazy. Susanna soon realizes how hard it is to get out once she has been committed, and she ultimately has to choose between the world of people who belong inside or the difficult world of reality outside.",40000000,48350205,"Red Wagon Entertainment, 3 Arts Entertainment, Global Medien KG, Columbia Pictures","Red Wagon Entertainment, 3 Arts Entertainment, Global Medien KG, Columbia Pictures",3433,7.552,1999-12-21,en
19994,Jennifer's Body,/wrkjsGcFJxcQqR56kJUYAEKKg2T.jpg,Released,Horror,"Jennifer, a gorgeous, seductive cheerleader takes evil to a whole new level after she's possessed by a sinister demon. Now it's up to her best friend to stop Jennifer's reign of terror before it's too late.",16000000,31556061,"Fox Atomic, Dune Entertainment, 20th Century Fox","Fox Atomic, Dune Entertainment, 20th Century Fox",3433,5.912,2009-09-18,en
396371,Molly's Game,/in43bQ7k0ttr666IPP94IlbQbTR.jpg,Released,Drama,"Molly Bloom, a young skier and former Olympic hopeful becomes a successful entrepreneur (and a target of an FBI investigation) when she establishes a high-stakes, international poker game.",30000000,59284015,"The Mark Gordon Company, Entertainment One, STX Films, Pascal Pictures, Huayi Brothers Pictures","The Mark Gordon Company, Entertainment One, STX Films, Pascal Pictures, Huayi Brothers Pictures",3432,7.154,2017-12-07,en
1164,Babel,/cDy5iZL2C01jiT5wDSE4jOvoT52.jpg,Released,Drama,"In Babel, a tragic incident involving an American couple in Morocco sparks a chain of events for four families in different countries throughout the world. In the struggle to overcome isolation, fear, and displacement, each character discovers that it is family that ultimately provides solace. In the remote sands of the Moroccan desert, a rifle shot rings out  detonating a chain of events that will link an American tourist couples frantic struggle to survive, two Moroccan boys involved in an accidental crime, a nanny illegally crossing into Mexico with two American children and a Japanese teen rebel whose father is sought by the police in Tokyo. Separated by clashing cultures and sprawling distances, each of these four disparate groups of people are nevertheless hurtling towards a shared destiny of isolation and grief.",25000000,135330182,"Babel Productions Inc., Paramount, Paramount Vantage, MRC, Anonymous Content, Central Films","Babel Productions Inc., Paramount, Paramount Vantage, MRC, Anonymous Content, Central Films",3427,7.181,2006-09-08,en
7340,Carrie,/uc3OvgmbnYaS5Y0BOjSmC1EmSz1.jpg,Released,Horror,"Carrie White, a shy and troubled teenage girl who is tormented by her high school peers and her fanatically religious mother, begins to use her powers of telekinesis to exact revenge upon them.",1800000,25878153,United Artists,United Artists,3415,7.3,1976-11-03,en
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg,Released,Action,"Tanjiro Kamado, joined with Inosuke Hashibira, a boy raised by boars who wears a boar's head, and Zenitsu Agatsuma, a scared boy who reveals his true power when he sleeps, boards the Infinity Train on a new mission with the Fire Hashira, Kyojuro Rengoku, to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!",15800000,503063688,"ufotable, Aniplex, Shueisha, TOHO","ufotable, Aniplex, Shueisha, TOHO",3413,8.259,2020-10-16,ja
346672,Underworld: Blood Wars,/v1ciDCWMG47gdT4kMyjyQbnLQQn.jpg,Released,Fantasy,"Vampire death dealer Selene fends off brutal attacks from both the Lycan clan and the Vampire faction that betrayed her. With her only allies, David and his father Thomas, she must stop the eternal war between Lycans and Vampires, even if it means she has to make the ultimate sacrifice.",35000000,81093313,"Lakeshore Entertainment, Screen Gems, Sketch Films","Lakeshore Entertainment, Screen Gems, Sketch Films",3413,5.837,2016-11-24,en
1948,Crank,/toaY9CoMAy37QNv8HbbUqWS4X1Q.jpg,Released,Action,"Chev Chelios, a hit man wanting to go straight, lets his latest target slip away. Then he awakes the next morning to a phone call that informs him he has been poisoned and has only an hour to live unless he keeps adrenaline coursing through his body while he searches for an antidote.",12000000,42931041,"Lions Gate Films, Lakeshore Entertainment, RadicalMedia, GreeneStreet Films, Lionsgate","Lions Gate Films, Lakeshore Entertainment, RadicalMedia, GreeneStreet Films, Lionsgate",3410,6.636,2006-08-31,en
399057,The Killing of a Sacred Deer,/e4DGlsc9g0h5AyoyvvAuIRnofN7.jpg,Released,Drama,"Dr. Steven Murphy is a renowned cardiovascular surgeon who presides over a spotless household with his wife and two children. Lurking at the margins of his idyllic suburban existence is Martin, a fatherless teen who insinuates himself into the doctor's life in gradually unsettling ways.",0,7027336,"Element Pictures, Three Point Capital, Film4 Productions, New Sparta Films, Limp Films, HanWay Films, Fís Éireann/Screen Ireland","Element Pictures, Three Point Capital, Film4 Productions, New Sparta Films, Limp Films, HanWay Films, Fís Éireann/Screen Ireland",3407,7.015,2017-10-20,en
77877,The Lucky One,/vK3A2i5dPCSB4vYBMcDZzm8DfRd.jpg,Released,Drama,A Marine travels to Louisiana after serving three tours in Iraq and searches for the unknown woman he believes was his good luck charm during the war.,25000000,99357138,"Di Novi Pictures, Langley Park Production, Village Roadshow Pictures, Warner Bros. Pictures","Di Novi Pictures, Langley Park Production, Village Roadshow Pictures, Warner Bros. Pictures",3407,7.118,2012-04-19,en
11778,The Deer Hunter,/bbGtogDZOg09bm42KIpCXUXICkh.jpg,Released,Drama,"A group of working-class friends decide to enlist in the Army during the Vietnam War and finds it to be hellish chaos -- not the noble venture they imagined. Before they left, Steven married his pregnant girlfriend -- and Michael and Nick were in love with the same woman. But all three are different men upon their return.",15000000,49000000,"Universal Pictures, EMI Films","Universal Pictures, EMI Films",3406,7.997,1978-12-08,en
481848,The Call of the Wild,/33VdppGbeNxICrFUtW2WpGHvfYc.jpg,Released,Adventure,"Buck is a big-hearted dog whose blissful domestic life is turned upside down when he is suddenly uprooted from his California home and transplanted to the exotic wilds of the Yukon during the Gold Rush of the 1890s. As the newest rookie on a mail delivery dog sled team—and later its leader—Buck experiences the adventure of a lifetime, ultimately finding his true place in the world and becoming his own master.",109000000,111202881,"3 Arts Entertainment, 20th Century Studios, TSG Entertainment, Halon Entertainment","3 Arts Entertainment, 20th Century Studios, TSG Entertainment, Halon Entertainment",3406,7.572,2020-02-19,en
360920,The Grinch,/1Bc9VNd9CIHIyJtPKFqSQzrXWru.jpg,Released,Animation,The Grinch hatches a scheme to ruin Christmas when the residents of Whoville plan their annual holiday celebration.,75000000,508575295,"Illumination, Dr. Seuss Enterprises, Universal Animation Studios","Illumination, Dr. Seuss Enterprises, Universal Animation Studios",3401,6.828,2018-11-08,en
448119,Dolittle,/uoplwswBDy7gsOyrbGuKyPFoPCs.jpg,Released,Family,"After losing his wife seven years earlier, the eccentric Dr. John Dolittle, famed doctor and veterinarian of Queen Victoria’s England, hermits himself away behind the high walls of Dolittle Manor with only his menagerie of exotic animals for company. But when the young queen falls gravely ill, a reluctant Dolittle is forced to set sail on an epic adventure to a mythical island in search of a cure, regaining his wit and courage as he crosses old adversaries and discovers wondrous creatures.",175000000,251410631,"Universal Pictures, Team Downey, Perfect World Pictures, Roth-Kirschenbaum Films, dentsu","Universal Pictures, Team Downey, Perfect World Pictures, Roth-Kirschenbaum Films, dentsu",3399,6.638,2020-01-02,en
1272,Sunshine,/o68nIa9aZigaxmbET9161h6e2cF.jpg,Released,Drama,"Fifty years into the future, the sun is dying, and Earth is threatened by arctic temperatures. A team of astronauts is sent to revive the Sun — but the mission fails. Seven years later, a new team is sent to finish the mission as mankind’s last hope.",50000000,34806812,"Ingenious Media, Moving Picture Company, UK Film Council, DNA Films","Ingenious Media, Moving Picture Company, UK Film Council, DNA Films",3399,6.953,2007-04-05,en
3082,Modern Times,/7uoiKOEjxBBW0AgDGQWrlfGQ90w.jpg,Released,Comedy,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,1500000,1800000,"Charles Chaplin Productions, United Artists","Charles Chaplin Productions, United Artists",3394,8.293,1936-02-05,en
1817,Phone Booth,/o9b4cA1USAUXz0oxwWVja7sMNFa.jpg,Released,Thriller,"A slick New York publicist who picks up a ringing receiver in a phone booth is told that if he hangs up, he'll be killed... and the little red light from a laser rifle sight is proof that the caller isn't kidding.",13000000,97837138,"Fox 2000 Pictures, Zucker/Netter Productions","Fox 2000 Pictures, Zucker/Netter Productions",3392,6.837,2003-04-04,en
4771,Gone Baby Gone,/rm3Dl8DWYGO3UQ3w2kju62L9rkn.jpg,Released,Crime,"When 4 year old Amanda McCready disappears from her home and the police make little headway in solving the case, the girl's aunt, Beatrice McCready hires two private detectives, Patrick Kenzie and Angie Gennaro. The detectives freely admit that they have little experience with this type of case, but the family wants them for two reasons—they're not cops and they know the tough neighborhood in which they all live.",19000000,34619699,"Miramax, The Ladd Company","Miramax, The Ladd Company",3388,7.302,2007-09-18,en
